data,rodada,mandante,visitante,gols_mandante,gols_visitante,competicao
2020-09-13,10,Goias,Internacional,1,0,Brasileirao Serie A 2020
2020-09-13,10,Gremio,Fortaleza,1,1,Brasileirao Serie A 2020
2020-09-13,10,Palmeiras,Sport,2,2,Brasileirao Serie A 2020
2020-09-16,11,Corinthians,Bahia,3,2,Brasileirao Serie A 2020
2020-09-19,11,Atletico-GO,Atletico-MG,3,4,Brasileirao Serie A 2020
2020-09-19,11,Bragantino,Ceara,4,2,Brasileirao Serie A 2020
2020-09-19,11,Fortaleza,Internacional,1,0,Brasileirao Serie A 2020
2020-09-20,11,Botafogo-RJ,Santos,0,0,Brasileirao Serie A 2020
2020-09-20,11,Coritiba,Vasco,1,0,Brasileirao Serie A 2020
2020-09-20,11,Gremio,Palmeiras,1,1,Brasileirao Serie A 2020
2020-09-20,11,Sport,Fluminense,1,0,Brasileirao Serie A 2020
2020-09-23,12,Sport,Corinthians,1,0,Brasileirao Serie A 2020
2020-09-26,12,Athletico-PR,Bahia,1,0,Brasileirao Serie A 2020
2020-09-26,12,Atletico-MG,Gremio,3,1,Brasileirao Serie A 2020
2020-09-26,12,Internacional,Sao Paulo,1,1,Brasileirao Serie A 2020
2020-09-27,12,Atletico-GO,Botafogo-RJ,1,1,Brasileirao Serie A 2020
2020-09-27,12,Ceara,Goias,2,2,Brasileirao Serie A 2020
2020-09-27,12,Palmeiras,Flamengo,1,1,Brasileirao Serie A 2020
2020-09-27,12,Santos,Fortaleza,1,1,Brasileirao Serie A 2020
2020-09-27,12,Vasco,Bragantino,1,1,Brasileirao Serie A 2020
2020-09-28,12,Fluminense,Coritiba,4,0,Brasileirao Serie A 2020
2020-09-30,1,Botafogo-RJ,Bahia,1,2,Brasileirao Serie A 2020
2020-09-30,1,Corinthians,Atletico-GO,0,0,Brasileirao Serie A 2020
2020-10-03,13,Bragantino,Corinthians,0,0,Brasileirao Serie A 2020
2020-10-03,13,Gremio,Internacional,1,1,Brasileirao Serie A 2020
2020-10-03,13,Palmeiras,Ceara,2,1,Brasileirao Serie A 2020
2020-10-04,13,Atletico-MG,Vasco,4,1,Brasileirao Serie A 2020
2020-10-04,13,Bahia,Sport,1,2,Brasileirao Serie A 2020
2020-10-04,13,Botafogo-RJ,Fluminense,1,1,Brasileirao Serie A 2020
2020-10-04,13,Coritiba,Sao Paulo,1,1,Brasileirao Serie A 2020
2020-10-04,13,Flamengo,Athletico-PR,3,1,Brasileirao Serie A 2020
2020-10-04,13,Fortaleza,Atletico-GO,0,0,Brasileirao Serie A 2020
2020-10-04,13,Goias,Santos,2,3,Brasileirao Serie A 2020
2020-10-07,14,Bahia,Vasco,3,0,Brasileirao Serie A 2020
2020-10-07,14,Botafogo-RJ,Palmeiras,2,1,Brasileirao Serie A 2020
2020-10-07,14,Corinthians,Santos,1,1,Brasileirao Serie A 2020
2020-10-07,14,Flamengo,Sport,3,0,Brasileirao Serie A 2020
2020-10-07,14,Fortaleza,Atletico-MG,2,1,Brasileirao Serie A 2020
2020-10-07,14,Goias,Fluminense,2,4,Brasileirao Serie A 2020
2020-10-07,14,Gremio,Coritiba,2,1,Brasileirao Serie A 2020
2020-10-07,14,Sao Paulo,Atletico-GO,3,0,Brasileirao Serie A 2020
2020-10-08,14,Athletico-PR,Ceara,0,0,Brasileirao Serie A 2020
2020-10-08,14,Bragantino,Internacional,0,2,Brasileirao Serie A 2020
2020-10-10,15,Atletico-MG,Goias,3,0,Brasileirao Serie A 2020
2020-10-10,15,Coritiba,Fortaleza,0,0,Brasileirao Serie A 2020
2020-10-10,15,Palmeiras,Sao Paulo,0,2,Brasileirao Serie A 2020
2020-10-10,15,Vasco,Flamengo,1,2,Brasileirao Serie A 2020
2020-10-11,15,Atletico-GO,Bragantino,2,1,Brasileirao Serie A 2020
2020-10-11,15,Ceara,Corinthians,2,1,Brasileirao Serie A 2020
2020-10-11,15,Fluminense,Bahia,1,0,Brasileirao Serie A 2020
2020-10-11,15,Internacional,Athletico-PR,2,1,Brasileirao Serie A 2020
2020-10-11,15,Santos,Gremio,2,1,Brasileirao Serie A 2020
2020-10-11,15,Sport,Botafogo-RJ,1,2,Brasileirao Serie A 2020
2020-10-13,11,Flamengo,Goias,2,1,Brasileirao Serie A 2020
2020-10-14,16,Athletico-PR,Corinthians,0,1,Brasileirao Serie A 2020
2020-10-14,16,Atletico-MG,Fluminense,1,1,Brasileirao Serie A 2020
2020-10-14,16,Gremio,Botafogo-RJ,3,1,Brasileirao Serie A 2020
2020-10-14,16,Palmeiras,Coritiba,1,3,Brasileirao Serie A 2020
2020-10-14,16,Santos,Atletico-GO,0,1,Brasileirao Serie A 2020
2020-10-14,16,Sport,Internacional,3,5,Brasileirao Serie A 2020
2020-10-15,16,Flamengo,Bragantino,1,1,Brasileirao Serie A 2020
2020-10-16,16,Goias,Bahia,1,1,Brasileirao Serie A 2020
2020-10-17,17,Atletico-GO,Athletico-PR,1,1,Brasileirao Serie A 2020
2020-10-17,17,Coritiba,Santos,1,2,Brasileirao Serie A 2020
2020-10-17,17,Fluminense,Ceara,2,2,Brasileirao Serie A 2020
2020-10-17,17,Sao Paulo,Gremio,0,0,Brasileirao Serie A 2020
2020-10-18,17,Bragantino,Sport,2,0,Brasileirao Serie A 2020
2020-10-18,17,Corinthians,Flamengo,1,5,Brasileirao Serie A 2020
2020-10-18,17,Fortaleza,Palmeiras,2,0,Brasileirao Serie A 2020
2020-10-18,17,Internacional,Vasco,2,0,Brasileirao Serie A 2020
2020-10-19,17,Bahia,Atletico-MG,3,1,Brasileirao Serie A 2020
2020-10-19,17,Botafogo-RJ,Goias,0,0,Brasileirao Serie A 2020
2020-10-21,18,Vasco,Corinthians,1,2,Brasileirao Serie A 2020
2020-10-24,18,Atletico-MG,Sport,0,0,Brasileirao Serie A 2020
2020-10-24,18,Bragantino,Goias,2,0,Brasileirao Serie A 2020
2020-10-24,18,Ceara,Coritiba,2,1,Brasileirao Serie A 2020
2020-10-25,18,Athletico-PR,Gremio,1,2,Brasileirao Serie A 2020
2020-10-25,18,Atletico-GO,Palmeiras,0,3,Brasileirao Serie A 2020
2020-10-25,18,Fluminense,Santos,3,1,Brasileirao Serie A 2020
2020-10-25,18,Internacional,Flamengo,2,2,Brasileirao Serie A 2020
2020-10-31,19,Botafogo-RJ,Ceara,2,2,Brasileirao Serie A 2020
2020-10-31,19,Corinthians,Internacional,1,0,Brasileirao Serie A 2020
2020-10-31,19,Coritiba,Atletico-GO,1,0,Brasileirao Serie A 2020
2020-10-31,19,Fortaleza,Fluminense,0,1,Brasileirao Serie A 2020
2020-11-01,19,Flamengo,Sao Paulo,1,4,Brasileirao Serie A 2020
2020-11-01,19,Goias,Vasco,1,1,Brasileirao Serie A 2020
2020-11-01,19,Santos,Bahia,3,1,Brasileirao Serie A 2020
2020-11-01,19,Sport,Athletico-PR,1,0,Brasileirao Serie A 2020
2020-11-02,19,Gremio,Bragantino,2,1,Brasileirao Serie A 2020
2020-11-02,19,Palmeiras,Atletico-MG,3,0,Brasileirao Serie A 2020
2020-11-07,20,Athletico-PR,Fortaleza,2,1,Brasileirao Serie A 2020
2020-11-07,20,Atletico-GO,Corinthians,1,1,Brasileirao Serie A 2020
2020-11-07,20,Sao Paulo,Goias,2,1,Brasileirao Serie A 2020
2020-11-08,20,Atletico-MG,Flamengo,4,0,Brasileirao Serie A 2020
2020-11-08,20,Bahia,Botafogo-RJ,1,0,Brasileirao Serie A 2020
2020-11-08,20,Bragantino,Santos,1,1,Brasileirao Serie A 2020
2020-11-08,20,Ceara,Sport,0,0,Brasileirao Serie A 2020
2020-11-08,20,Fluminense,Gremio,0,1,Brasileirao Serie A 2020
2020-11-08,20,Internacional,Coritiba,2,2,Brasileirao Serie A 2020
2020-11-08,20,Vasco,Palmeiras,0,1,Brasileirao Serie A 2020
2020-11-11,18,Bahia,Fortaleza,2,1,Brasileirao Serie A 2020
2020-11-14,21,Corinthians,Atletico-MG,1,2,Brasileirao Serie A 2020
2020-11-14,21,Flamengo,Atletico-GO,1,1,Brasileirao Serie A 2020
2020-11-14,21,Fortaleza,Sao Paulo,2,3,Brasileirao Serie A 2020
2020-11-14,21,Goias,Athletico-PR,0,1,Brasileirao Serie A 2020
2020-11-14,21,Gremio,Ceara,4,2,Brasileirao Serie A 2020
2020-11-14,21,Palmeiras,Fluminense,2,0,Brasileirao Serie A 2020
2020-11-14,21,Santos,Internacional,2,0,Brasileirao Serie A 2020
2020-11-14,21,Sport,Vasco,0,2,Brasileirao Serie A 2020
2020-11-16,21,Botafogo-RJ,Bragantino,1,2,Brasileirao Serie A 2020
2020-11-16,21,Coritiba,Bahia,1,2,Brasileirao Serie A 2020
2020-11-18,6,Atletico-MG,Athletico-PR,0,2,Brasileirao Serie A 2020
2020-11-19,16,Vasco,Fortaleza,0,0,Brasileirao Serie A 2020
2020-11-20,22,Bragantino,Bahia,4,0,Brasileirao Serie A 2020
2020-11-21,22,Athletico-PR,Santos,1,0,Brasileirao Serie A 2020
2020-11-21,22,Flamengo,Coritiba,3,1,Brasileirao Serie A 2020
2020-11-21,22,Goias,Palmeiras,1,0,Brasileirao Serie A 2020
2020-11-22,22,Botafogo-RJ,Fortaleza,1,2,Brasileirao Serie A 2020
2020-11-22,22,Ceara,Atletico-MG,2,2,Brasileirao Serie A 2020
2020-11-22,22,Corinthians,Gremio,0,0,Brasileirao Serie A 2020
2020-11-22,22,Internacional,Fluminense,1,2,Brasileirao Serie A 2020
2020-11-22,22,Sao Paulo,Vasco,1,1,Brasileirao Serie A 2020
2020-11-23,22,Sport,Atletico-GO,0,1,Brasileirao Serie A 2020
2020-11-25,23,Atletico-MG,Botafogo-RJ,2,1,Brasileirao Serie A 2020
2020-11-25,16,Ceara,Sao Paulo,1,1,Brasileirao Serie A 2020
2020-11-25,23,Coritiba,Corinthians,0,1,Brasileirao Serie A 2020
2020-11-26,23,Fortaleza,Goias,1,1,Brasileirao Serie A 2020
2020-11-28,23,Atletico-GO,Internacional,0,0,Brasileirao Serie A 2020
2020-11-28,23,Bahia,Sao Paulo,1,3,Brasileirao Serie A 2020
2020-11-28,23,Palmeiras,Athletico-PR,3,0,Brasileirao Serie A 2020
2020-11-28,23,Santos,Sport,4,2,Brasileirao Serie A 2020
2020-11-30,23,Fluminense,Bragantino,0,0,Brasileirao Serie A 2020
2020-11-30,6,Gremio,Goias,2,1,Brasileirao Serie A 2020
2020-11-30,23,Vasco,Ceara,1,4,Brasileirao Serie A 2020
2020-12-02,24,Fortaleza,Corinthians,0,0,Brasileirao Serie A 2020
2020-12-03,1,Goias,Sao Paulo,0,3,Brasileirao Serie A 2020
2020-12-05,24,Bahia,Ceara,0,2,Brasileirao Serie A 2020
2020-12-05,24,Botafogo-RJ,Flamengo,0,1,Brasileirao Serie A 2020
2020-12-05,24,Coritiba,Bragantino,0,0,Brasileirao Serie A 2020
2020-12-05,24,Fluminense,Athletico-PR,3,1,Brasileirao Serie A 2020
2020-12-05,24,Santos,Palmeiras,2,2,Brasileirao Serie A 2020
2020-12-06,24,Atletico-MG,Internacional,2,2,Brasileirao Serie A 2020
2020-12-06,24,Gremio,Vasco,4,0,Brasileirao Serie A 2020
2020-12-06,24,Sao Paulo,Sport,1,0,Brasileirao Serie A 2020
2020-12-07,24,Atletico-GO,Goias,0,1,Brasileirao Serie A 2020
2020-12-09,18,Sao Paulo,Botafogo-RJ,4,0,Brasileirao Serie A 2020
2020-12-12,25,Athletico-PR,Atletico-MG,0,1,Brasileirao Serie A 2020
2020-12-12,25,Bragantino,Fortaleza,2,1,Brasileirao Serie A 2020
2020-12-12,25,Ceara,Atletico-GO,1,2,Brasileirao Serie A 2020
2020-12-12,25,Goias,Gremio,0,0,Brasileirao Serie A 2020
2020-12-12,25,Internacional,Botafogo-RJ,2,1,Brasileirao Serie A 2020
2020-12-12,25,Palmeiras,Bahia,3,0,Brasileirao Serie A 2020
2020-12-13,25,Corinthians,Sao Paulo,1,0,Brasileirao Serie A 2020
2020-12-13,25,Flamengo,Santos,4,1,Brasileirao Serie A 2020
2020-12-13,25,Sport,Coritiba,1,0,Brasileirao Serie A 2020
2020-12-13,25,Vasco,Fluminense,1,1,Brasileirao Serie A 2020
2020-12-16,26,Atletico-GO,Fluminense,2,1,Brasileirao Serie A 2020
2020-12-16,26,Sao Paulo,Atletico-MG,3,0,Brasileirao Serie A 2020
2020-12-19,26,Coritiba,Botafogo-RJ,1,2,Brasileirao Serie A 2020
2020-12-19,26,Internacional,Palmeiras,2,0,Brasileirao Serie A 2020
2020-12-19,26,Sport,Gremio,1,1,Brasileirao Serie A 2020
2020-12-20,26,Bragantino,Athletico-PR,0,1,Brasileirao Serie A 2020
2020-12-20,26,Flamengo,Bahia,4,3,Brasileirao Serie A 2020
2020-12-20,26,Fortaleza,Ceara,0,2,Brasileirao Serie A 2020
2020-12-20,26,Vasco,Santos,1,0,Brasileirao Serie A 2020
2020-12-21,26,Corinthians,Goias,2,1,Brasileirao Serie A 2020
2020-12-26,27,Atletico-MG,Coritiba,2,0,Brasileirao Serie A 2020
2020-12-26,27,Fluminense,Sao Paulo,1,2,Brasileirao Serie A 2020
2020-12-26,27,Fortaleza,Flamengo,0,0,Brasileirao Serie A 2020
2020-12-26,27,Goias,Sport,1,0,Brasileirao Serie A 2020
2020-12-27,27,Athletico-PR,Vasco,3,0,Brasileirao Serie A 2020
2020-12-27,27,Bahia,Internacional,1,2,Brasileirao Serie A 2020
2020-12-27,27,Botafogo-RJ,Corinthians,0,2,Brasileirao Serie A 2020
2020-12-27,27,Gremio,Atletico-GO,2,1,Brasileirao Serie A 2020
2020-12-27,27,Palmeiras,Bragantino,1,0,Brasileirao Serie A 2020
2020-12-27,27,Santos,Ceara,1,1,Brasileirao Serie A 2020
2021-01-06,28,Botafogo-RJ,Athletico-PR,0,2,Brasileirao Serie A 2021
2021-01-06,28,Bragantino,Sao Paulo,4,2,Brasileirao Serie A 2021
2021-01-06,28,Coritiba,Goias,1,2,Brasileirao Serie A 2021
2021-01-06,28,Flamengo,Fluminense,1,2,Brasileirao Serie A 2021
2021-01-06,28,Gremio,Bahia,2,1,Brasileirao Serie A 2021
2021-01-06,28,Sport,Fortaleza,1,0,Brasileirao Serie A 2021
2021-01-07,28,Atletico-GO,Vasco,0,0,Brasileirao Serie A 2021
2021-01-07,28,Ceara,Internacional,0,2,Brasileirao Serie A 2021
2021-01-09,29,Coritiba,Athletico-PR,0,0,Brasileirao Serie A 2021
2021-01-09,29,Fortaleza,Gremio,0,0,Brasileirao Serie A 2021
2021-01-09,29,Sport,Palmeiras,0,1,Brasileirao Serie A 2021
2021-01-10,29,Atletico-GO,Bahia,1,1,Brasileirao Serie A 2021
2021-01-10,29,Flamengo,Ceara,0,2,Brasileirao Serie A 2021
2021-01-10,29,Internacional,Goias,1,0,Brasileirao Serie A 2021
2021-01-10,29,Sao Paulo,Santos,0,1,Brasileirao Serie A 2021
2021-01-10,29,Vasco,Botafogo-RJ,3,0,Brasileirao Serie A 2021
2021-01-11,29,Bragantino,Atletico-MG,2,2,Brasileirao Serie A 2021
2021-01-13,29,Corinthians,Fluminense,5,0,Brasileirao Serie A 2021
2021-01-15,30,Palmeiras,Gremio,1,1,Brasileirao Serie A 2021
2021-01-16,30,Fluminense,Sport,1,0,Brasileirao Serie A 2021
2021-01-16,30,Vasco,Coritiba,0,1,Brasileirao Serie A 2021
2021-01-17,30,Athletico-PR,Sao Paulo,1,1,Brasileirao Serie A 2021
2021-01-17,30,Atletico-MG,Atletico-GO,3,1,Brasileirao Serie A 2021
2021-01-17,30,Ceara,Bragantino,1,2,Brasileirao Serie A 2021
2021-01-17,30,Internacional,Fortaleza,4,2,Brasileirao Serie A 2021
2021-01-17,30,Santos,Botafogo-RJ,2,1,Brasileirao Serie A 2021
2021-01-18,30,Goias,Flamengo,0,3,Brasileirao Serie A 2021
2021-01-18,28,Palmeiras,Corinthians,4,0,Brasileirao Serie A 2021
2021-01-20,31,Bahia,Athletico-PR,1,0,Brasileirao Serie A 2021
2021-01-20,31,Botafogo-RJ,Atletico-GO,1,3,Brasileirao Serie A 2021
2021-01-20,31,Bragantino,Vasco,4,1,Brasileirao Serie A 2021
2021-01-20,31,Coritiba,Fluminense,3,3,Brasileirao Serie A 2021
2021-01-20,31,Gremio,Atletico-MG,1,1,Brasileirao Serie A 2021
2021-01-20,31,Sao Paulo,Internacional,1,5,Brasileirao Serie A 2021
2021-01-21,31,Corinthians,Sport,3,0,Brasileirao Serie A 2021
2021-01-21,31,Flamengo,Palmeiras,2,0,Brasileirao Serie A 2021
2021-01-21,31,Fortaleza,Santos,2,0,Brasileirao Serie A 2021
2021-01-21,31,Goias,Ceara,0,4,Brasileirao Serie A 2021
2021-01-23,32,Sao Paulo,Coritiba,1,1,Brasileirao Serie A 2021
2021-01-23,32,Vasco,Atletico-MG,3,2,Brasileirao Serie A 2021
2021-01-24,32,Athletico-PR,Flamengo,2,1,Brasileirao Serie A 2021
2021-01-24,32,Atletico-GO,Fortaleza,2,0,Brasileirao Serie A 2021
2021-01-24,32,Ceara,Palmeiras,2,1,Brasileirao Serie A 2021
2021-01-24,32,Fluminense,Botafogo-RJ,2,0,Brasileirao Serie A 2021
2021-01-24,32,Internacional,Gremio,2,1,Brasileirao Serie A 2021
2021-01-24,32,Santos,Goias,3,4,Brasileirao Serie A 2021
2021-01-24,32,Sport,Bahia,2,0,Brasileirao Serie A 2021
2021-01-25,32,Corinthians,Bragantino,0,2,Brasileirao Serie A 2021
2021-01-26,28,Atletico-MG,Santos,2,0,Brasileirao Serie A 2021
2021-01-26,1,Palmeiras,Vasco,1,1,Brasileirao Serie A 2021
2021-01-28,30,Bahia,Corinthians,2,1,Brasileirao Serie A 2021
2021-01-28,23,Gremio,Flamengo,2,4,Brasileirao Serie A 2021
2021-01-31,33,Atletico-GO,Sao Paulo,2,1,Brasileirao Serie A 2021
2021-01-31,33,Atletico-MG,Fortaleza,2,0,Brasileirao Serie A 2021
2021-01-31,33,Ceara,Athletico-PR,0,2,Brasileirao Serie A 2021
2021-01-31,33,Coritiba,Gremio,1,1,Brasileirao Serie A 2021
2021-01-31,33,Fluminense,Goias,3,0,Brasileirao Serie A 2021
2021-01-31,33,Internacional,Bragantino,2,1,Brasileirao Serie A 2021
2021-01-31,33,Vasco,Bahia,0,0,Brasileirao Serie A 2021
2021-02-01,33,Sport,Flamengo,0,3,Brasileirao Serie A 2021
2021-02-02,33,Palmeiras,Botafogo-RJ,1,1,Brasileirao Serie A 2021
2021-02-03,34,Bahia,Fluminense,0,1,Brasileirao Serie A 2021
2021-02-03,34,Bragantino,Atletico-GO,2,0,Brasileirao Serie A 2021
2021-02-03,34,Corinthians,Ceara,2,1,Brasileirao Serie A 2021
2021-02-03,34,Goias,Atletico-MG,1,0,Brasileirao Serie A 2021
2021-02-03,34,Gremio,Santos,3,3,Brasileirao Serie A 2021
2021-02-04,34,Athletico-PR,Internacional,0,0,Brasileirao Serie A 2021
2021-02-04,34,Flamengo,Vasco,2,0,Brasileirao Serie A 2021
2021-02-04,34,Fortaleza,Coritiba,3,1,Brasileirao Serie A 2021
2021-02-05,34,Botafogo-RJ,Sport,0,1,Brasileirao Serie A 2021
2021-02-06,35,Atletico-GO,Santos,1,1,Brasileirao Serie A 2021
2021-02-06,35,Bahia,Goias,3,3,Brasileirao Serie A 2021
2021-02-07,35,Bragantino,Flamengo,1,1,Brasileirao Serie A 2021
2021-02-08,35,Botafogo-RJ,Gremio,2,5,Brasileirao Serie A 2021
2021-02-10,35,Corinthians,Athletico-PR,3,3,Brasileirao Serie A 2021
2021-02-10,35,Fluminense,Atletico-MG,0,0,Brasileirao Serie A 2021
2021-02-10,35,Fortaleza,Vasco,3,0,Brasileirao Serie A 2021
2021-02-10,35,Internacional,Sport,1,2,Brasileirao Serie A 2021
2021-02-10,35,Sao Paulo,Ceara,1,1,Brasileirao Serie A 2021
2021-02-13,36,Atletico-MG,Bahia,1,1,Brasileirao Serie A 2021
2021-02-13,36,Goias,Botafogo-RJ,2,0,Brasileirao Serie A 2021
2021-02-13,36,Santos,Coritiba,2,0,Brasileirao Serie A 2021
2021-02-14,36,Athletico-PR,Atletico-GO,2,1,Brasileirao Serie A 2021
2021-02-14,36,Flamengo,Corinthians,2,1,Brasileirao Serie A 2021
2021-02-14,36,Gremio,Sao Paulo,1,2,Brasileirao Serie A 2021
2021-02-14,36,Palmeiras,Fortaleza,3,0,Brasileirao Serie A 2021
2021-02-14,36,Vasco,Internacional,0,2,Brasileirao Serie A 2021
2021-02-15,36,Ceara,Fluminense,1,3,Brasileirao Serie A 2021
2021-02-15,36,Sport,Bragantino,0,0,Brasileirao Serie A 2021
2021-02-17,35,Coritiba,Palmeiras,1,0,Brasileirao Serie A 2021
2021-02-17,33,Santos,Corinthians,1,0,Brasileirao Serie A 2021
2021-02-19,34,Sao Paulo,Palmeiras,1,1,Brasileirao Serie A 2021
2021-02-20,37,Coritiba,Ceara,0,2,Brasileirao Serie A 2021
2021-02-20,37,Fortaleza,Bahia,0,4,Brasileirao Serie A 2021
2021-02-21,37,Corinthians,Vasco,0,0,Brasileirao Serie A 2021
2021-02-21,37,Flamengo,Internacional,2,1,Brasileirao Serie A 2021
2021-02-21,37,Goias,Bragantino,0,0,Brasileirao Serie A 2021
2021-02-21,37,Gremio,Athletico-PR,1,0,Brasileirao Serie A 2021
2021-02-21,37,Santos,Fluminense,1,1,Brasileirao Serie A 2021
2021-02-21,37,Sport,Atletico-MG,2,3,Brasileirao Serie A 2021
2021-02-22,37,Botafogo-RJ,Sao Paulo,1,0,Brasileirao Serie A 2021
2021-02-22,37,Palmeiras,Atletico-GO,1,1,Brasileirao Serie A 2021
2021-02-25,38,Athletico-PR,Sport,2,0,Brasileirao Serie A 2021
2021-02-25,38,Atletico-GO,Coritiba,3,1,Brasileirao Serie A 2021
2021-02-25,38,Atletico-MG,Palmeiras,2,0,Brasileirao Serie A 2021
2021-02-25,38,Bahia,Santos,2,0,Brasileirao Serie A 2021
2021-02-25,38,Bragantino,Gremio,1,0,Brasileirao Serie A 2021
2021-02-25,38,Ceara,Botafogo-RJ,2,1,Brasileirao Serie A 2021
2021-02-25,38,Fluminense,Fortaleza,2,0,Brasileirao Serie A 2021
2021-02-25,38,Internacional,Corinthians,0,0,Brasileirao Serie A 2021
2021-02-25,38,Sao Paulo,Flamengo,2,1,Brasileirao Serie A 2021
2021-02-25,38,Vasco,Goias,3,2,Brasileirao Serie A 2021
2021-05-29,1,Bahia,Santos,3,0,Brasileirao Serie A 2021
2021-05-29,1,Cuiaba,Juventude,2,2,Brasileirao Serie A 2021
2021-05-29,1,Sao Paulo,Fluminense,0,0,Brasileirao Serie A 2021
2021-05-30,1,Athletico-PR,America-MG,1,0,Brasileirao Serie A 2021
2021-05-30,1,Atletico-MG,Fortaleza,1,2,Brasileirao Serie A 2021
2021-05-30,1,Ceara,Gremio,3,2,Brasileirao Serie A 2021
2021-05-30,1,Chapecoense,Bragantino,0,3,Brasileirao Serie A 2021
2021-05-30,1,Corinthians,Atletico-GO,0,1,Brasileirao Serie A 2021
2021-05-30,1,Flamengo,Palmeiras,1,0,Brasileirao Serie A 2021
2021-05-30,1,Internacional,Sport,2,2,Brasileirao Serie A 2021
2021-06-05,2,Atletico-GO,Sao Paulo,2,0,Brasileirao Serie A 2021
2021-06-05,2,Bragantino,Bahia,3,3,Brasileirao Serie A 2021
2021-06-05,2,Santos,Ceara,3,1,Brasileirao Serie A 2021
2021-06-06,2,America-MG,Corinthians,0,1,Brasileirao Serie A 2021
2021-06-06,2,Fluminense,Cuiaba,1,0,Brasileirao Serie A 2021
2021-06-06,2,Fortaleza,Internacional,5,1,Brasileirao Serie A 2021
2021-06-06,2,Juventude,Athletico-PR,0,3,Brasileirao Serie A 2021
2021-06-06,2,Palmeiras,Chapecoense,3,1,Brasileirao Serie A 2021
2021-06-06,2,Sport,Atletico-MG,0,1,Brasileirao Serie A 2021
2021-06-12,3,Palmeiras,Corinthians,1,1,Brasileirao Serie A 2021
2021-06-12,3,Santos,Juventude,0,0,Brasileirao Serie A 2021
2021-06-13,3,Atletico-MG,Sao Paulo,1,0,Brasileirao Serie A 2021
2021-06-13,3,Bahia,Internacional,0,1,Brasileirao Serie A 2021
2021-06-13,3,Bragantino,Fluminense,2,2,Brasileirao Serie A 2021
2021-06-13,3,Chapecoense,Ceara,0,0,Brasileirao Serie A 2021
2021-06-13,3,Flamengo,America-MG,2,0,Brasileirao Serie A 2021
2021-06-13,3,Fortaleza,Sport,1,0,Brasileirao Serie A 2021
2021-06-13,3,Gremio,Athletico-PR,0,1,Brasileirao Serie A 2021
2021-06-16,4,Corinthians,Bragantino,1,2,Brasileirao Serie A 2021
2021-06-16,4,Internacional,Atletico-MG,0,1,Brasileirao Serie A 2021
2021-06-16,4,Juventude,Palmeiras,0,3,Brasileirao Serie A 2021
2021-06-16,4,Sao Paulo,Chapecoense,1,1,Brasileirao Serie A 2021
2021-06-17,4,America-MG,Cuiaba,0,0,Brasileirao Serie A 2021
2021-06-17,4,Atletico-GO,Fortaleza,0,0,Brasileirao Serie A 2021
2021-06-17,4,Ceara,Bahia,1,2,Brasileirao Serie A 2021
2021-06-17,4,Fluminense,Santos,1,0,Brasileirao Serie A 2021
2021-06-17,4,Sport,Gremio,1,0,Brasileirao Serie A 2021
2021-06-19,5,Flamengo,Bragantino,2,3,Brasileirao Serie A 2021
2021-06-20,5,Athletico-PR,Atletico-GO,2,1,Brasileirao Serie A 2021
2021-06-20,5,Bahia,Corinthians,0,0,Brasileirao Serie A 2021
2021-06-20,5,Fortaleza,Fluminense,1,1,Brasileirao Serie A 2021
2021-06-20,5,Internacional,Ceara,1,1,Brasileirao Serie A 2021
2021-06-20,5,Juventude,Sport,1,0,Brasileirao Serie A 2021
2021-06-20,5,Palmeiras,America-MG,2,1,Brasileirao Serie A 2021
2021-06-20,5,Santos,Sao Paulo,2,0,Brasileirao Serie A 2021
2021-06-21,5,Atletico-MG,Chapecoense,1,1,Brasileirao Serie A 2021
2021-06-23,6,Atletico-GO,Fluminense,1,0,Brasileirao Serie A 2021
2021-06-23,6,Bragantino,Palmeiras,3,1,Brasileirao Serie A 2021
2021-06-23,6,Flamengo,Fortaleza,2,1,Brasileirao Serie A 2021
2021-06-23,6,Sao Paulo,Cuiaba,2,2,Brasileirao Serie A 2021
2021-06-24,6,America-MG,Juventude,1,1,Brasileirao Serie A 2021
2021-06-24,6,Bahia,Athletico-PR,2,1,Brasileirao Serie A 2021
2021-06-24,6,Ceara,Atletico-MG,2,1,Brasileirao Serie A 2021
2021-06-24,6,Chapecoense,Internacional,1,2,Brasileirao Serie A 2021
2021-06-24,6,Corinthians,Sport,2,1,Brasileirao Serie A 2021
2021-06-24,6,Gremio,Santos,2,2,Brasileirao Serie A 2021
2021-06-27,7,America-MG,Internacional,1,1,Brasileirao Serie A 2021
2021-06-27,7,Athletico-PR,Chapecoense,2,2,Brasileirao Serie A 2021
2021-06-27,7,Ceara,Sao Paulo,1,1,Brasileirao Serie A 2021
2021-06-27,7,Fluminense,Corinthians,1,1,Brasileirao Serie A 2021
2021-06-27,7,Gremio,Fortaleza,0,0,Brasileirao Serie A 2021
2021-06-27,7,Juventude,Flamengo,1,0,Brasileirao Serie A 2021
2021-06-27,7,Palmeiras,Bahia,3,2,Brasileirao Serie A 2021
2021-06-27,7,Santos,Atletico-MG,2,0,Brasileirao Serie A 2021
2021-06-27,7,Sport,Cuiaba,0,0,Brasileirao Serie A 2021
2021-06-28,7,Atletico-GO,Bragantino,0,1,Brasileirao Serie A 2021
2021-06-30,8,Bahia,America-MG,3,4,Brasileirao Serie A 2021
