data,rodada,mandante,visitante,gols_mandante,gols_visitante,competicao
2022-08-14,22,Flamengo,Athletico-PR,5,0,Brasileirao Serie A 2022
2022-08-14,22,Internacional,Fluminense,3,0,Brasileirao Serie A 2022
2022-08-14,22,Sao Paulo,Bragantino,3,0,Brasileirao Serie A 2022
2022-08-20,23,Atletico-MG,Goias,0,1,Brasileirao Serie A 2022
2022-08-20,23,Fluminense,Coritiba,5,2,Brasileirao Serie A 2022
2022-08-21,23,Athletico-PR,America-MG,1,1,Brasileirao Serie A 2022
2022-08-21,23,Atletico-GO,Cuiaba,1,1,Brasileirao Serie A 2022
2022-08-21,23,Bragantino,Ceara,1,1,Brasileirao Serie A 2022
2022-08-21,23,Fortaleza,Corinthians,1,0,Brasileirao Serie A 2022
2022-08-21,23,Juventude,Botafogo-RJ,2,2,Brasileirao Serie A 2022
2022-08-21,23,Palmeiras,Flamengo,1,1,Brasileirao Serie A 2022
2022-08-21,23,Santos,Sao Paulo,1,0,Brasileirao Serie A 2022
2022-08-22,23,Avai,Internacional,0,1,Brasileirao Serie A 2022
2022-08-27,24,Ceara,Athletico-PR,0,0,Brasileirao Serie A 2022
2022-08-27,24,Coritiba,Avai,1,0,Brasileirao Serie A 2022
2022-08-27,24,Fluminense,Palmeiras,1,1,Brasileirao Serie A 2022
2022-08-27,24,Goias,Atletico-GO,2,1,Brasileirao Serie A 2022
2022-08-28,24,America-MG,Atletico-MG,1,1,Brasileirao Serie A 2022
2022-08-28,24,Botafogo-RJ,Flamengo,0,1,Brasileirao Serie A 2022
2022-08-28,24,Cuiaba,Santos,0,0,Brasileirao Serie A 2022
2022-08-28,24,Sao Paulo,Fortaleza,0,1,Brasileirao Serie A 2022
2022-08-29,24,Corinthians,Bragantino,1,0,Brasileirao Serie A 2022
2022-08-29,24,Internacional,Juventude,4,0,Brasileirao Serie A 2022
2022-09-03,25,America-MG,Coritiba,2,0,Brasileirao Serie A 2022
2022-09-03,25,Athletico-PR,Fluminense,1,0,Brasileirao Serie A 2022
2022-09-03,25,Bragantino,Palmeiras,2,2,Brasileirao Serie A 2022
2022-09-03,25,Juventude,Avai,1,1,Brasileirao Serie A 2022
2022-09-04,25,Atletico-GO,Atletico-MG,0,2,Brasileirao Serie A 2022
2022-09-04,25,Corinthians,Internacional,2,2,Brasileirao Serie A 2022
2022-09-04,25,Cuiaba,Sao Paulo,1,1,Brasileirao Serie A 2022
2022-09-04,25,Flamengo,Ceara,1,1,Brasileirao Serie A 2022
2022-09-04,25,Fortaleza,Botafogo-RJ,1,3,Brasileirao Serie A 2022
2022-09-05,25,Santos,Goias,1,2,Brasileirao Serie A 2022
2022-09-07,26,Atletico-MG,Bragantino,1,1,Brasileirao Serie A 2022
2022-09-10,26,Ceara,Santos,2,1,Brasileirao Serie A 2022
2022-09-10,26,Fluminense,Fortaleza,2,1,Brasileirao Serie A 2022
2022-09-10,26,Internacional,Cuiaba,1,0,Brasileirao Serie A 2022
2022-09-10,26,Palmeiras,Juventude,2,1,Brasileirao Serie A 2022
2022-09-11,26,Avai,Athletico-PR,1,1,Brasileirao Serie A 2022
2022-09-11,26,Botafogo-RJ,America-MG,0,0,Brasileirao Serie A 2022
2022-09-11,26,Coritiba,Atletico-GO,2,0,Brasileirao Serie A 2022
2022-09-11,26,Goias,Flamengo,1,1,Brasileirao Serie A 2022
2022-09-11,26,Sao Paulo,Corinthians,1,1,Brasileirao Serie A 2022
2022-09-17,27,Avai,Atletico-MG,1,0,Brasileirao Serie A 2022
2022-09-17,27,Botafogo-RJ,Coritiba,2,0,Brasileirao Serie A 2022
2022-09-18,27,America-MG,Corinthians,1,0,Brasileirao Serie A 2022
2022-09-18,27,Athletico-PR,Cuiaba,2,2,Brasileirao Serie A 2022
2022-09-18,27,Bragantino,Goias,1,1,Brasileirao Serie A 2022
2022-09-18,27,Ceara,Sao Paulo,0,2,Brasileirao Serie A 2022
2022-09-18,27,Flamengo,Fluminense,1,2,Brasileirao Serie A 2022
2022-09-18,27,Juventude,Fortaleza,1,1,Brasileirao Serie A 2022
2022-09-18,27,Palmeiras,Santos,1,0,Brasileirao Serie A 2022
2022-09-19,27,Atletico-GO,Internacional,1,2,Brasileirao Serie A 2022
2022-09-25,28,Sao Paulo,Avai,4,0,Brasileirao Serie A 2022
2022-09-27,28,Santos,Athletico-PR,2,0,Brasileirao Serie A 2022
2022-09-28,28,Atletico-MG,Palmeiras,0,1,Brasileirao Serie A 2022
2022-09-28,28,Corinthians,Atletico-GO,2,1,Brasileirao Serie A 2022
2022-09-28,28,Coritiba,Ceara,1,0,Brasileirao Serie A 2022
2022-09-28,28,Cuiaba,America-MG,2,1,Brasileirao Serie A 2022
2022-09-28,28,Fluminense,Juventude,4,0,Brasileirao Serie A 2022
2022-09-28,28,Fortaleza,Flamengo,3,2,Brasileirao Serie A 2022
2022-09-28,28,Goias,Botafogo-RJ,0,1,Brasileirao Serie A 2022
2022-09-28,28,Internacional,Bragantino,0,0,Brasileirao Serie A 2022
2022-10-01,29,Athletico-PR,Juventude,2,0,Brasileirao Serie A 2022
2022-10-01,29,Atletico-MG,Fluminense,2,0,Brasileirao Serie A 2022
2022-10-01,29,Avai,Atletico-GO,1,2,Brasileirao Serie A 2022
2022-10-01,29,Ceara,America-MG,1,2,Brasileirao Serie A 2022
2022-10-01,29,Corinthians,Cuiaba,2,0,Brasileirao Serie A 2022
2022-10-01,29,Flamengo,Bragantino,4,1,Brasileirao Serie A 2022
2022-10-01,29,Goias,Fortaleza,0,1,Brasileirao Serie A 2022
2022-10-01,29,Internacional,Santos,1,0,Brasileirao Serie A 2022
2022-10-03,29,Botafogo-RJ,Palmeiras,1,3,Brasileirao Serie A 2022
2022-10-04,30,Juventude,Corinthians,2,2,Brasileirao Serie A 2022
2022-10-05,30,Athletico-PR,Fortaleza,1,1,Brasileirao Serie A 2022
2022-10-05,30,Atletico-GO,Fluminense,3,2,Brasileirao Serie A 2022
2022-10-05,30,Bragantino,Cuiaba,2,1,Brasileirao Serie A 2022
2022-10-05,30,Ceara,Goias,1,1,Brasileirao Serie A 2022
2022-10-05,30,Flamengo,Internacional,0,0,Brasileirao Serie A 2022
2022-10-05,30,Santos,Atletico-MG,1,2,Brasileirao Serie A 2022
2022-10-06,30,America-MG,Sao Paulo,1,2,Brasileirao Serie A 2022
2022-10-06,30,Avai,Botafogo-RJ,1,2,Brasileirao Serie A 2022
2022-10-06,30,Palmeiras,Coritiba,4,0,Brasileirao Serie A 2022
2022-10-08,31,Corinthians,Athletico-PR,2,1,Brasileirao Serie A 2022
2022-10-08,31,Cuiaba,Flamengo,1,2,Brasileirao Serie A 2022
2022-10-09,31,Atletico-MG,Ceara,0,0,Brasileirao Serie A 2022
2022-10-09,31,Coritiba,Bragantino,2,1,Brasileirao Serie A 2022
2022-10-09,31,Fluminense,America-MG,0,2,Brasileirao Serie A 2022
2022-10-09,31,Fortaleza,Avai,2,0,Brasileirao Serie A 2022
2022-10-09,31,Internacional,Goias,4,2,Brasileirao Serie A 2022
2022-10-09,31,Sao Paulo,Botafogo-RJ,0,1,Brasileirao Serie A 2022
2022-10-10,31,Atletico-GO,Palmeiras,1,1,Brasileirao Serie A 2022
2022-10-10,31,Santos,Juventude,4,1,Brasileirao Serie A 2022
2022-10-15,32,America-MG,Fortaleza,1,2,Brasileirao Serie A 2022
2022-10-15,32,Flamengo,Atletico-MG,1,0,Brasileirao Serie A 2022
2022-10-16,32,Athletico-PR,Coritiba,1,0,Brasileirao Serie A 2022
2022-10-16,32,Avai,Fluminense,0,3,Brasileirao Serie A 2022
2022-10-16,32,Botafogo-RJ,Internacional,0,1,Brasileirao Serie A 2022
2022-10-16,32,Ceara,Cuiaba,1,1,Brasileirao Serie A 2022
2022-10-16,32,Juventude,Atletico-GO,1,1,Brasileirao Serie A 2022
2022-10-16,32,Palmeiras,Sao Paulo,0,0,Brasileirao Serie A 2022
2022-10-17,32,Bragantino,Santos,0,2,Brasileirao Serie A 2022
2022-10-20,29,Sao Paulo,Coritiba,3,1,Brasileirao Serie A 2022
2022-10-22,33,America-MG,Flamengo,1,2,Brasileirao Serie A 2022
2022-10-22,33,Bragantino,Athletico-PR,4,2,Brasileirao Serie A 2022
2022-10-22,33,Palmeiras,Avai,3,0,Brasileirao Serie A 2022
2022-10-22,33,Santos,Corinthians,0,1,Brasileirao Serie A 2022
2022-10-23,33,Atletico-GO,Ceara,1,0,Brasileirao Serie A 2022
2022-10-23,33,Coritiba,Internacional,1,1,Brasileirao Serie A 2022
2022-10-23,33,Cuiaba,Goias,1,2,Brasileirao Serie A 2022
2022-10-23,33,Fluminense,Botafogo-RJ,2,2,Brasileirao Serie A 2022
2022-10-23,33,Juventude,Sao Paulo,1,2,Brasileirao Serie A 2022
2022-10-24,33,Fortaleza,Atletico-MG,0,0,Brasileirao Serie A 2022
2022-10-25,34,Athletico-PR,Palmeiras,1,3,Brasileirao Serie A 2022
2022-10-25,34,Flamengo,Santos,3,2,Brasileirao Serie A 2022
2022-10-26,34,Botafogo-RJ,Bragantino,2,1,Brasileirao Serie A 2022
2022-10-26,34,Corinthians,Fluminense,0,2,Brasileirao Serie A 2022
2022-10-26,34,Goias,America-MG,2,2,Brasileirao Serie A 2022
2022-10-26,34,Internacional,Ceara,2,1,Brasileirao Serie A 2022
2022-10-27,34,Atletico-MG,Juventude,1,0,Brasileirao Serie A 2022
2022-10-27,34,Cuiaba,Avai,1,0,Brasileirao Serie A 2022
2022-10-27,34,Fortaleza,Coritiba,3,1,Brasileirao Serie A 2022
2022-10-27,34,Sao Paulo,Atletico-GO,2,1,Brasileirao Serie A 2022
2022-10-29,32,Goias,Corinthians,0,0,Brasileirao Serie A 2022
2022-10-31,35,Ceara,Fluminense,0,1,Brasileirao Serie A 2022
2022-11-01,35,Botafogo-RJ,Cuiaba,0,2,Brasileirao Serie A 2022
2022-11-01,35,Sao Paulo,Atletico-MG,2,2,Brasileirao Serie A 2022
2022-11-02,35,America-MG,Internacional,1,0,Brasileirao Serie A 2022
2022-11-02,35,Athletico-PR,Goias,3,2,Brasileirao Serie A 2022
2022-11-02,35,Atletico-GO,Santos,2,3,Brasileirao Serie A 2022
2022-11-02,35,Avai,Bragantino,1,2,Brasileirao Serie A 2022
2022-11-02,35,Flamengo,Corinthians,1,2,Brasileirao Serie A 2022
2022-11-02,35,Juventude,Coritiba,0,1,Brasileirao Serie A 2022
2022-11-02,35,Palmeiras,Fortaleza,4,0,Brasileirao Serie A 2022
2022-11-05,36,Bragantino,America-MG,1,4,Brasileirao Serie A 2022
2022-11-05,36,Corinthians,Ceara,1,0,Brasileirao Serie A 2022
2022-11-05,36,Fluminense,Sao Paulo,3,1,Brasileirao Serie A 2022
2022-11-05,36,Goias,Juventude,1,0,Brasileirao Serie A 2022
2022-11-05,36,Internacional,Athletico-PR,2,0,Brasileirao Serie A 2022
2022-11-05,36,Santos,Avai,1,1,Brasileirao Serie A 2022
2022-11-06,36,Coritiba,Flamengo,1,0,Brasileirao Serie A 2022
2022-11-06,36,Cuiaba,Palmeiras,1,1,Brasileirao Serie A 2022
2022-11-06,36,Fortaleza,Atletico-GO,1,1,Brasileirao Serie A 2022
2022-11-07,36,Atletico-MG,Botafogo-RJ,0,2,Brasileirao Serie A 2022
2022-11-08,37,Sao Paulo,Internacional,0,1,Brasileirao Serie A 2022
2022-11-09,37,Atletico-GO,Athletico-PR,1,1,Brasileirao Serie A 2022
2022-11-09,37,Avai,Ceara,2,0,Brasileirao Serie A 2022
2022-11-09,37,Coritiba,Corinthians,2,2,Brasileirao Serie A 2022
2022-11-09,37,Fluminense,Goias,3,0,Brasileirao Serie A 2022
2022-11-09,37,Fortaleza,Bragantino,6,0,Brasileirao Serie A 2022
2022-11-09,37,Juventude,Flamengo,2,2,Brasileirao Serie A 2022
2022-11-09,37,Palmeiras,America-MG,2,1,Brasileirao Serie A 2022
2022-11-10,37,Atletico-MG,Cuiaba,3,0,Brasileirao Serie A 2022
2022-11-10,37,Botafogo-RJ,Santos,3,0,Brasileirao Serie A 2022
2022-11-12,38,Flamengo,Avai,1,2,Brasileirao Serie A 2022
2022-11-13,38,America-MG,Atletico-GO,1,1,Brasileirao Serie A 2022
2022-11-13,38,Athletico-PR,Botafogo-RJ,3,0,Brasileirao Serie A 2022
2022-11-13,38,Bragantino,Fluminense,0,1,Brasileirao Serie A 2022
2022-11-13,38,Ceara,Juventude,4,1,Brasileirao Serie A 2022
2022-11-13,38,Corinthians,Atletico-MG,0,1,Brasileirao Serie A 2022
2022-11-13,38,Cuiaba,Coritiba,2,1,Brasileirao Serie A 2022
2022-11-13,38,Goias,Sao Paulo,0,4,Brasileirao Serie A 2022
2022-11-13,38,Internacional,Palmeiras,3,0,Brasileirao Serie A 2022
2022-11-13,38,Santos,Fortaleza,0,2,Brasileirao Serie A 2022
2023-04-15,1,America-MG,Fluminense,0,3,Brasileirao Serie A 2023
2023-04-15,1,Athletico-PR,Goias,2,0,Brasileirao Serie A 2023
2023-04-15,1,Atletico-MG,Vasco,1,2,Brasileirao Serie A 2023
2023-04-15,1,Botafogo-RJ,Sao Paulo,2,1,Brasileirao Serie A 2023
2023-04-15,1,Bragantino,Bahia,2,1,Brasileirao Serie A 2023
2023-04-15,1,Fortaleza,Internacional,1,1,Brasileirao Serie A 2023
2023-04-15,1,Palmeiras,Cuiaba,2,1,Brasileirao Serie A 2023
2023-04-16,1,Corinthians,Cruzeiro,2,1,Brasileirao Serie A 2023
2023-04-16,1,Flamengo,Coritiba,3,0,Brasileirao Serie A 2023
2023-04-16,1,Gremio,Santos,1,0,Brasileirao Serie A 2023
2023-04-22,2,Cruzeiro,Gremio,1,0,Brasileirao Serie A 2023
2023-04-22,2,Cuiaba,Bragantino,1,1,Brasileirao Serie A 2023
2023-04-22,2,Fluminense,Athletico-PR,2,0,Brasileirao Serie A 2023
2023-04-22,2,Sao Paulo,America-MG,3,0,Brasileirao Serie A 2023
2023-04-23,2,Coritiba,Fortaleza,0,3,Brasileirao Serie A 2023
2023-04-23,2,Goias,Corinthians,3,1,Brasileirao Serie A 2023
2023-04-23,2,Internacional,Flamengo,2,1,Brasileirao Serie A 2023
2023-04-23,2,Santos,Atletico-MG,0,0,Brasileirao Serie A 2023
2023-04-23,2,Vasco,Palmeiras,2,2,Brasileirao Serie A 2023
2023-04-24,2,Bahia,Botafogo-RJ,1,2,Brasileirao Serie A 2023
2023-04-29,3,Atletico-MG,Athletico-PR,2,1,Brasileirao Serie A 2023
2023-04-29,3,Bragantino,Cruzeiro,0,3,Brasileirao Serie A 2023
2023-04-29,3,Coritiba,Sao Paulo,1,1,Brasileirao Serie A 2023
2023-04-29,3,Fortaleza,Fluminense,4,2,Brasileirao Serie A 2023
2023-04-29,3,Palmeiras,Corinthians,2,1,Brasileirao Serie A 2023
2023-04-29,3,Santos,America-MG,3,2,Brasileirao Serie A 2023
2023-04-30,3,Cuiaba,Gremio,1,2,Brasileirao Serie A 2023
2023-04-30,3,Flamengo,Botafogo-RJ,2,3,Brasileirao Serie A 2023
2023-04-30,3,Internacional,Goias,1,0,Brasileirao Serie A 2023
2023-05-01,3,Vasco,Bahia,0,1,Brasileirao Serie A 2023
2023-05-06,4,Cruzeiro,Santos,2,1,Brasileirao Serie A 2023
2023-05-06,4,Fluminense,Vasco,1,1,Brasileirao Serie A 2023
2023-05-07,4,America-MG,Cuiaba,1,2,Brasileirao Serie A 2023
2023-05-07,4,Athletico-PR,Flamengo,2,1,Brasileirao Serie A 2023
2023-05-07,4,Bahia,Coritiba,3,1,Brasileirao Serie A 2023
2023-05-07,4,Botafogo-RJ,Atletico-MG,2,0,Brasileirao Serie A 2023
2023-05-07,4,Goias,Palmeiras,0,5,Brasileirao Serie A 2023
2023-05-07,4,Gremio,Bragantino,3,3,Brasileirao Serie A 2023
2023-05-07,4,Sao Paulo,Internacional,2,0,Brasileirao Serie A 2023
2023-05-08,4,Corinthians,Fortaleza,1,1,Brasileirao Serie A 2023
2023-05-10,5,Bragantino,America-MG,2,2,Brasileirao Serie A 2023
2023-05-10,5,Cruzeiro,Fluminense,0,2,Brasileirao Serie A 2023
2023-05-10,5,Cuiaba,Atletico-MG,0,4,Brasileirao Serie A 2023
2023-05-10,5,Flamengo,Goias,2,0,Brasileirao Serie A 2023
2023-05-10,5,Internacional,Athletico-PR,0,2,Brasileirao Serie A 2023
2023-05-10,5,Palmeiras,Gremio,4,1,Brasileirao Serie A 2023
2023-05-10,5,Santos,Bahia,3,0,Brasileirao Serie A 2023
2023-05-11,5,Botafogo-RJ,Corinthians,3,0,Brasileirao Serie A 2023
2023-05-11,5,Coritiba,Vasco,1,1,Brasileirao Serie A 2023
2023-05-11,5,Fortaleza,Sao Paulo,0,0,Brasileirao Serie A 2023
2023-05-13,6,Atletico-MG,Internacional,2,0,Brasileirao Serie A 2023
2023-05-13,6,Bahia,Flamengo,2,3,Brasileirao Serie A 2023
2023-05-13,6,Fluminense,Cuiaba,2,0,Brasileirao Serie A 2023
2023-05-13,6,Palmeiras,Bragantino,1,1,Brasileirao Serie A 2023
2023-05-14,6,America-MG,Cruzeiro,0,4,Brasileirao Serie A 2023
2023-05-14,6,Athletico-PR,Coritiba,3,2,Brasileirao Serie A 2023
2023-05-14,6,Corinthians,Sao Paulo,1,1,Brasileirao Serie A 2023
2023-05-14,6,Goias,Botafogo-RJ,2,1,Brasileirao Serie A 2023
2023-05-14,6,Gremio,Fortaleza,0,0,Brasileirao Serie A 2023
2023-05-14,6,Vasco,Santos,0,1,Brasileirao Serie A 2023
2023-05-20,7,America-MG,Fortaleza,2,1,Brasileirao Serie A 2023
2023-05-20,7,Bahia,Goias,1,1,Brasileirao Serie A 2023
2023-05-20,7,Botafogo-RJ,Fluminense,1,0,Brasileirao Serie A 2023
2023-05-20,7,Bragantino,Athletico-PR,2,0,Brasileirao Serie A 2023
2023-05-20,7,Coritiba,Atletico-MG,1,2,Brasileirao Serie A 2023
2023-05-20,7,Santos,Palmeiras,0,0,Brasileirao Serie A 2023
2023-05-20,7,Sao Paulo,Vasco,4,2,Brasileirao Serie A 2023
2023-05-21,7,Flamengo,Corinthians,1,0,Brasileirao Serie A 2023
2023-05-21,7,Gremio,Internacional,3,1,Brasileirao Serie A 2023
2023-05-22,7,Cruzeiro,Cuiaba,0,1,Brasileirao Serie A 2023
2023-05-27,8,Athletico-PR,Gremio,1,2,Brasileirao Serie A 2023
2023-05-27,8,Cuiaba,Coritiba,1,1,Brasileirao Serie A 2023
2023-05-27,8,Flamengo,Cruzeiro,1,1,Brasileirao Serie A 2023
2023-05-27,8,Fortaleza,Vasco,2,0,Brasileirao Serie A 2023
2023-05-27,8,Sao Paulo,Goias,2,1,Brasileirao Serie A 2023
2023-05-28,8,Atletico-MG,Palmeiras,1,1,Brasileirao Serie A 2023
2023-05-28,8,Botafogo-RJ,America-MG,2,0,Brasileirao Serie A 2023
2023-05-28,8,Bragantino,Santos,2,0,Brasileirao Serie A 2023
2023-05-28,8,Corinthians,Fluminense,2,0,Brasileirao Serie A 2023
2023-05-28,8,Internacional,Bahia,2,0,Brasileirao Serie A 2023
2023-06-03,9,America-MG,Corinthians,2,0,Brasileirao Serie A 2023
2023-06-03,9,Athletico-PR,Botafogo-RJ,1,0,Brasileirao Serie A 2023
2023-06-03,9,Cruzeiro,Atletico-MG,0,1,Brasileirao Serie A 2023
2023-06-03,9,Fortaleza,Bahia,0,0,Brasileirao Serie A 2023
2023-06-03,9,Santos,Internacional,1,1,Brasileirao Serie A 2023
2023-06-04,9,Fluminense,Bragantino,2,1,Brasileirao Serie A 2023
2023-06-04,9,Goias,Cuiaba,0,1,Brasileirao Serie A 2023
2023-06-04,9,Gremio,Sao Paulo,2,1,Brasileirao Serie A 2023
2023-06-04,9,Palmeiras,Coritiba,3,1,Brasileirao Serie A 2023
2023-06-05,9,Vasco,Flamengo,1,4,Brasileirao Serie A 2023
2023-06-10,10,Atletico-MG,Bragantino,1,1,Brasileirao Serie A 2023
2023-06-10,10,Bahia,Cruzeiro,2,2,Brasileirao Serie A 2023
2023-06-10,10,Botafogo-RJ,Fortaleza,2,0,Brasileirao Serie A 2023
2023-06-10,10,Corinthians,Cuiaba,1,1,Brasileirao Serie A 2023
2023-06-10,10,Coritiba,Santos,0,0,Brasileirao Serie A 2023
2023-06-11,10,America-MG,Athletico-PR,2,2,Brasileirao Serie A 2023
2023-06-11,10,Flamengo,Gremio,3,0,Brasileirao Serie A 2023
2023-06-11,10,Goias,Fluminense,2,2,Brasileirao Serie A 2023
2023-06-11,10,Internacional,Vasco,2,1,Brasileirao Serie A 2023
2023-06-11,10,Sao Paulo,Palmeiras,0,2,Brasileirao Serie A 2023
2023-06-21,11,Bahia,Palmeiras,1,0,Brasileirao Serie A 2023
2023-06-21,11,Cruzeiro,Fortaleza,0,1,Brasileirao Serie A 2023
2023-06-21,11,Fluminense,Atletico-MG,1,1,Brasileirao Serie A 2023
2023-06-21,11,Santos,Corinthians,0,2,Brasileirao Serie A 2023
2023-06-21,11,Sao Paulo,Athletico-PR,2,1,Brasileirao Serie A 2023
2023-06-22,11,Bragantino,Flamengo,4,0,Brasileirao Serie A 2023
2023-06-22,11,Coritiba,Internacional,0,1,Brasileirao Serie A 2023
2023-06-22,11,Cuiaba,Botafogo-RJ,0,1,Brasileirao Serie A 2023
2023-06-22,11,Gremio,America-MG,3,1,Brasileirao Serie A 2023
2023-06-22,11,Vasco,Goias,0,1,Brasileirao Serie A 2023
2023-06-24,12,Athletico-PR,Corinthians,1,0,Brasileirao Serie A 2023
2023-06-24,12,Cruzeiro,Sao Paulo,1,0,Brasileirao Serie A 2023
2023-06-24,12,Fluminense,Bahia,2,1,Brasileirao Serie A 2023
2023-06-24,12,Fortaleza,Atletico-MG,2,1,Brasileirao Serie A 2023
2023-06-25,12,America-MG,Internacional,1,2,Brasileirao Serie A 2023
2023-06-25,12,Bragantino,Goias,2,0,Brasileirao Serie A 2023
2023-06-25,12,Gremio,Coritiba,5,1,Brasileirao Serie A 2023
2023-06-25,12,Palmeiras,Botafogo-RJ,0,1,Brasileirao Serie A 2023
2023-06-25,12,Santos,Flamengo,2,3,Brasileirao Serie A 2023
2023-06-26,12,Vasco,Cuiaba,1,0,Brasileirao Serie A 2023
2023-07-01,13,Bahia,Gremio,1,2,Brasileirao Serie A 2023
2023-07-01,13,Flamengo,Fortaleza,2,0,Brasileirao Serie A 2023
2023-07-01,13,Internacional,Cruzeiro,0,0,Brasileirao Serie A 2023
2023-07-01,13,Sao Paulo,Fluminense,1,0,Brasileirao Serie A 2023
2023-07-02,13,Athletico-PR,Palmeiras,2,2,Brasileirao Serie A 2023
2023-07-02,13,Atletico-MG,America-MG,2,2,Brasileirao Serie A 2023
2023-07-02,13,Botafogo-RJ,Vasco,2,0,Brasileirao Serie A 2023
2023-07-02,13,Corinthians,Bragantino,0,1,Brasileirao Serie A 2023
2023-07-02,13,Cuiaba,Santos,3,0,Brasileirao Serie A 2023
2023-07-03,13,Goias,Coritiba,1,2,Brasileirao Serie A 2023
2023-07-08,14,Atletico-MG,Corinthians,0,1,Brasileirao Serie A 2023
2023-07-08,14,Coritiba,America-MG,3,1,Brasileirao Serie A 2023
2023-07-08,14,Cuiaba,Bahia,1,1,Brasileirao Serie A 2023
2023-07-08,14,Palmeiras,Flamengo,1,1,Brasileirao Serie A 2023
2023-07-08,14,Vasco,Cruzeiro,0,1,Brasileirao Serie A 2023
2023-07-09,14,Bragantino,Sao Paulo,0,0,Brasileirao Serie A 2023
2023-07-09,14,Fluminense,Internacional,2,0,Brasileirao Serie A 2023
2023-07-09,14,Fortaleza,Athletico-PR,1,0,Brasileirao Serie A 2023
2023-07-09,14,Gremio,Botafogo-RJ,0,2,Brasileirao Serie A 2023
2023-07-09,14,Santos,Goias,4,3,Brasileirao Serie A 2023
2023-07-15,15,Botafogo-RJ,Bragantino,2,0,Brasileirao Serie A 2023
2023-07-16,15,Athletico-PR,Bahia,2,0,Brasileirao Serie A 2023
2023-07-16,15,Cruzeiro,Coritiba,0,0,Brasileirao Serie A 2023
2023-07-16,15,Fluminense,Flamengo,0,0,Brasileirao Serie A 2023
2023-07-16,15,Fortaleza,Cuiaba,0,1,Brasileirao Serie A 2023
2023-07-16,15,Internacional,Palmeiras,0,0,Brasileirao Serie A 2023
2023-07-16,15,Sao Paulo,Santos,4,1,Brasileirao Serie A 2023
2023-07-17,15,Goias,Atletico-MG,0,0,Brasileirao Serie A 2023
2023-07-22,16,Bahia,Corinthians,0,0,Brasileirao Serie A 2023
2023-07-22,16,Cuiaba,Sao Paulo,2,1,Brasileirao Serie A 2023
2023-07-22,16,Flamengo,America-MG,1,1,Brasileirao Serie A 2023
2023-07-22,16,Gremio,Atletico-MG,1,0,Brasileirao Serie A 2023
2023-07-22,16,Palmeiras,Fortaleza,3,1,Brasileirao Serie A 2023
2023-07-23,16,Bragantino,Internacional,0,0,Brasileirao Serie A 2023
2023-07-23,16,Cruzeiro,Goias,0,1,Brasileirao Serie A 2023
2023-07-23,16,Santos,Botafogo-RJ,2,2,Brasileirao Serie A 2023
2023-07-23,16,Vasco,Athletico-PR,0,2,Brasileirao Serie A 2023
2023-07-24,16,Coritiba,Fluminense,2,0,Brasileirao Serie A 2023
2023-07-29,17,Athletico-PR,Cruzeiro,3,3,Brasileirao Serie A 2023
2023-07-29,17,Atletico-MG,Flamengo,1,2,Brasileirao Serie A 2023
2023-07-29,17,Corinthians,Vasco,3,1,Brasileirao Serie A 2023
2023-07-29,17,Fluminense,Santos,1,0,Brasileirao Serie A 2023
2023-07-29,17,Fortaleza,Bragantino,0,3,Brasileirao Serie A 2023
2023-07-29,17,Internacional,Cuiaba,1,2,Brasileirao Serie A 2023
2023-07-30,17,America-MG,Palmeiras,1,4,Brasileirao Serie A 2023
2023-07-30,17,Botafogo-RJ,Coritiba,4,1,Brasileirao Serie A 2023
2023-07-30,17,Goias,Gremio,1,1,Brasileirao Serie A 2023
2023-07-30,17,Sao Paulo,Bahia,0,0,Brasileirao Serie A 2023
2023-08-05,18,Fluminense,Palmeiras,2,1,Brasileirao Serie A 2023
2023-08-05,18,Goias,Fortaleza,1,0,Brasileirao Serie A 2023
2023-08-05,18,Internacional,Corinthians,2,2,Brasileirao Serie A 2023
2023-08-05,18,Santos,Athletico-PR,1,1,Brasileirao Serie A 2023
2023-08-06,18,Bahia,America-MG,3,1,Brasileirao Serie A 2023
2023-08-06,18,Coritiba,Bragantino,0,1,Brasileirao Serie A 2023
2023-08-06,18,Cruzeiro,Botafogo-RJ,0,0,Brasileirao Serie A 2023
2023-08-06,18,Cuiaba,Flamengo,3,0,Brasileirao Serie A 2023
2023-08-06,18,Sao Paulo,Atletico-MG,0,2,Brasileirao Serie A 2023
2023-08-06,18,Vasco,Gremio,1,0,Brasileirao Serie A 2023
2023-08-12,19,Botafogo-RJ,Internacional,3,1,Brasileirao Serie A 2023
2023-08-13,19,America-MG,Goias,0,1,Brasileirao Serie A 2023
2023-08-13,19,Atletico-MG,Bahia,1,0,Brasileirao Serie A 2023
2023-08-13,19,Corinthians,Coritiba,3,1,Brasileirao Serie A 2023
2023-08-13,19,Flamengo,Sao Paulo,1,1,Brasileirao Serie A 2023
2023-08-13,19,Fortaleza,Santos,4,0,Brasileirao Serie A 2023
2023-08-13,19,Gremio,Fluminense,2,1,Brasileirao Serie A 2023
2023-08-14,19,Bragantino,Vasco,1,1,Brasileirao Serie A 2023
2023-08-14,19,Palmeiras,Cruzeiro,1,0,Brasileirao Serie A 2023
2023-08-15,19,Athletico-PR,Cuiaba,2,0,Brasileirao Serie A 2023
2023-08-19,20,Cruzeiro,Corinthians,1,1,Brasileirao Serie A 2023
